DATE_FORMAT,DATE,INT ARRIVALS 04,INT ARRIVALS 22,INT ARRIVALS TTL,INT DEPARTURES 04,INT DEPARTURES 22,INT DEPARTURES TTL,LOCAL ARRIVALS 04,LOCAL ARRIVALS 22,LOCAL ARRIVALS TTL,LOCAL DEPARTURES 04,LOCAL DEPARTURES 22,LOCAL DEPARTURES TTL,TRANSITS FXD,TRANSITS HEL,TRANSITS TTL,HELI LND,HELI TO,HELI TTL,T/G,Grant Total,International Flights,Local Flights (Fixed/Heli),YEAR,MONTH
2019-04-30,30,0.0,87.0,87.0,0.0,85.0,85.0,0.0,8.0,8.0,0.0,8.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,203.0,172.0,18.0,2019,APR
2019-05-01,1,57.0,45.0,102.0,57.0,47.0,104.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,5.0,9.0,0.0,0.0,0.0,2.0,221.0,206.0,4.0,2019,MAY
2019-05-02,2,19.0,80.0,99.0,19.0,77.0,96.0,3.0,8.0,11.0,3.0,8.0,11.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,223.0,195.0,24.0,2019,MAY
2019-05-03,3,8.0,80.0,88.0,12.0,73.0,85.0,0.0,11.0,11.0,0.0,11.0,11.0,2.0,1.0,3.0,2.0,2.0,4.0,5.0,207.0,173.0,26.0,2019,MAY
2019-05-04,4,0.0,103.0,103.0,0.0,98.0,98.0,0.0,14.0,14.0,0.0,14.0,14.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,238.0,201.0,32.0,2019,MAY
2019-05-05,5,91.0,13.0,104.0,93.0,15.0,108.0,7.0,0.0,7.0,7.0,0.0,7.0,4.0,0.0,4.0,1.0,1.0,2.0,0.0,232.0,212.0,16.0,2019,MAY
2019-05-06,6,46.0,48.0,94.0,47.0,50.0,97.0,4.0,4.0,8.0,4.0,4.0,8.0,2.0,2.0,4.0,0.0,2.0,2.0,13.0,226.0,191.0,18.0,2019,MAY
2019-05-07,7,0.0,85.0,85.0,0.0,83.0,83.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,1.0,1.0,3.0,3.0,6.0,0.0,189.0,168.0,20.0,2019,MAY
2019-05-08,8,0.0,99.0,99.0,0.0,103.0,103.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,3.0,3.0,3.0,3.0,6.0,10.0,233.0,202.0,18.0,2019,MAY
2019-05-09,9,0.0,77.0,77.0,0.0,73.0,73.0,0.0,11.0,11.0,0.0,11.0,11.0,2.0,1.0,3.0,2.0,3.0,5.0,25.0,205.0,150.0,27.0,2019,MAY
2019-05-10,10,0.0,97.0,97.0,0.0,95.0,95.0,0.0,10.0,10.0,0.0,10.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,225.0,192.0,22.0,2019,MAY
2019-05-11,11,0.0,106.0,106.0,0.0,109.0,109.0,0.0,11.0,11.0,0.0,11.0,11.0,4.0,0.0,4.0,2.0,2.0,4.0,16.0,261.0,215.0,26.0,2019,MAY
2019-05-12,12,10.0,92.0,102.0,11.0,99.0,110.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,217.0,212.0,4.0,2019,MAY
2019-05-13,13,51.0,45.0,96.0,52.0,42.0,94.0,6.0,1.0,7.0,6.0,1.0,7.0,2.0,3.0,5.0,2.0,2.0,4.0,7.0,220.0,190.0,18.0,2019,MAY
2019-05-14,14,0.0,73.0,73.0,0.0,73.0,73.0,0.0,9.0,9.0,0.0,9.0,9.0,2.0,3.0,5.0,1.0,1.0,2.0,14.0,185.0,146.0,20.0,2019,MAY
2019-05-15,15,0.0,98.0,98.0,0.0,94.0,94.0,0.0,9.0,9.0,0.0,9.0,9.0,3.0,3.0,6.0,0.0,0.0,0.0,9.0,225.0,192.0,18.0,2019,MAY
2019-05-16,16,0.0,83.0,83.0,0.0,84.0,84.0,0.0,13.0,13.0,0.0,13.0,13.0,2.0,0.0,2.0,1.0,1.0,2.0,12.0,209.0,167.0,28.0,2019,MAY
2019-05-17,17,1.0,88.0,89.0,2.0,88.0,90.0,0.0,11.0,11.0,0.0,11.0,11.0,2.0,,2.0,1.0,1.0,2.0,22.0,227.0,179.0,24.0,2019,MAY
2019-05-18,18,0.0,101.0,101.0,0.0,94.0,94.0,0.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,211.0,195.0,10.0,2019,MAY
2019-05-19,19,0.0,99.0,99.0,4.0,99.0,103.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,211.0,202.0,8.0,2019,MAY
2019-05-20,20,0.0,100.0,100.0,0.0,98.0,98.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,205.0,198.0,4.0,2019,MAY
2019-05-21,21,5.0,78.0,83.0,4.0,77.0,81.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,7.0,9.0,0.0,0.0,0.0,14.0,191.0,164.0,4.0,2019,MAY
2019-05-22,22,27.0,68.0,95.0,25.0,69.0,94.0,7.0,2.0,9.0,7.0,2.0,9.0,6.0,0.0,6.0,0.0,0.0,0.0,16.0,229.0,189.0,18.0,2019,MAY
2019-05-23,23,2.0,81.0,83.0,1.0,83.0,84.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,3.0,8.0,0.0,0.0,0.0,13.0,198.0,167.0,10.0,2019,MAY
2019-05-24,24,0.0,94.0,94.0,0.0,97.0,97.0,0.0,7.0,7.0,0.0,7.0,7.0,3.0,2.0,5.0,0.0,0.0,0.0,4.0,214.0,191.0,14.0,2019,MAY
2019-05-25,25,0.0,99.0,99.0,0.0,94.0,94.0,0.0,9.0,9.0,0.0,9.0,9.0,3.0,0.0,3.0,1.0,1.0,2.0,17.0,233.0,193.0,20.0,2019,MAY
2019-05-26,26,0.0,104.0,104.0,3.0,104.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,211.0,0.0,2019,MAY
2019-05-27,27,0.0,107.0,107.0,0.0,105.0,105.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,2.0,2.0,1.0,1.0,2.0,11.0,245.0,212.0,20.0,2019,MAY
2019-05-28,28,0.0,85.0,85.0,0.0,84.0,84.0,0.0,4.0,4.0,0.0,4.0,4.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,187.0,169.0,10.0,2019,MAY
2019-05-29,29,0.0,93.0,93.0,0.0,98.0,98.0,0.0,10.0,10.0,0.0,10.0,10.0,5.0,4.0,9.0,2.0,2.0,4.0,3.0,227.0,191.0,24.0,2019,MAY
2019-05-30,30,0.0,80.0,80.0,0.0,85.0,85.0,0.0,13.0,13.0,0.0,13.0,13.0,3.0,2.0,5.0,1.0,1.0,2.0,15.0,213.0,165.0,28.0,2019,MAY
2019-05-31,31,40.0,57.0,97.0,34.0,65.0,99.0,0.0,16.0,16.0,0.0,16.0,16.0,6.0,0.0,6.0,0.0,1.0,1.0,10.0,245.0,196.0,33.0,2019,MAY
2019-06-01,1,23.0,85.0,108.0,20.0,85.0,105.0,4.0,9.0,13.0,4.0,9.0,13.0,5.0,0.0,5.0,0.0,1.0,1.0,12.0,257.0,213.0,27.0,2019,JUN
2019-06-02,2,4.0,108.0,112.0,6.0,112.0,118.0,0.0,6.0,6.0,0.0,6.0,6.0,3.0,1.0,4.0,3.0,3.0,6.0,0.0,252.0,230.0,18.0,2019,JUN
2019-06-03,3,0.0,107.0,107.0,0.0,104.0,104.0,0.0,10.0,10.0,0.0,10.0,10.0,9.0,0.0,9.0,1.0,1.0,2.0,15.0,257.0,211.0,22.0,2019,JUN
2019-06-04,4,0.0,92.0,92.0,1.0,93.0,94.0,0.0,5.0,5.0,0.0,5.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,9.0,210.0,186.0,10.0,2019,JUN
2019-06-05,5,0.0,109.0,109.0,0.0,104.0,104.0,0.0,10.0,10.0,0.0,10.0,10.0,7.0,1.0,8.0,2.0,2.0,4.0,0.0,245.0,213.0,24.0,2019,JUN
2019-06-06,6,0.0,101.0,101.0,0.0,97.0,97.0,0.0,8.0,8.0,0.0,8.0,8.0,4.0,5.0,9.0,3.0,3.0,6.0,14.0,243.0,198.0,22.0,2019,JUN
2019-06-07,7,0.0,108.0,108.0,0.0,116.0,116.0,0.0,12.0,12.0,0.0,12.0,12.0,7.0,2.0,9.0,1.0,1.0,2.0,2.0,261.0,224.0,26.0,2019,JUN
2019-06-08,8,0.0,104.0,104.0,0.0,99.0,99.0,0.0,15.0,15.0,0.0,17.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,246.0,203.0,32.0,2019,JUN
2019-06-09,9,0.0,118.0,118.0,0.0,126.0,126.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,258.0,244.0,10.0,2019,JUN
2019-06-10,10,0.0,121.0,121.0,0.0,115.0,115.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,2.0,10.0,0.0,0.0,0.0,9.0,271.0,236.0,16.0,2019,JUN
2019-06-11,11,0.0,92.0,92.0,0.0,92.0,92.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,5.0,5.0,3.0,3.0,6.0,7.0,218.0,184.0,22.0,2019,JUN
2019-06-12,12,0.0,106.0,106.0,0.0,104.0,104.0,0.0,2.0,2.0,0.0,2.0,2.0,8.0,4.0,12.0,2.0,2.0,4.0,4.0,234.0,210.0,8.0,2019,JUN
2019-06-13,13,0.0,95.0,95.0,0.0,92.0,92.0,0.0,10.0,10.0,0.0,10.0,10.0,3.0,4.0,7.0,3.0,2.0,5.0,20.0,239.0,187.0,25.0,2019,JUN
2019-06-14,14,0.0,111.0,111.0,0.0,112.0,112.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,5.0,4.0,4.0,8.0,0.0,238.0,223.0,10.0,2019,JUN
2019-06-15,15,0.0,110.0,110.0,0.0,108.0,108.0,0.0,6.0,6.0,0.0,6.0,6.0,3.0,0.0,3.0,4.0,4.0,8.0,0.0,241.0,218.0,20.0,2019,JUN
2019-06-16,16,0.0,116.0,116.0,0.0,120.0,120.0,0.0,4.0,4.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,246.0,236.0,9.0,2019,JUN
2019-06-17,17,0.0,114.0,114.0,0.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,235.0,230.0,2.0,2019,JUN
2019-06-18,18,0.0,99.0,99.0,0.0,91.0,91.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,206.0,190.0,10.0,2019,JUN
2019-06-19,19,0.0,114.0,114.0,0.0,131.0,131.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,260.0,245.0,12.0,2019,JUN
2019-06-20,20,0.0,99.0,99.0,0.0,101.0,101.0,0.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,4.0,5.0,221.0,200.0,12.0,2019,JUN
2019-06-21,21,0.0,110.0,110.0,1.0,112.0,113.0,0.0,7.0,7.0,0.0,7.0,7.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,243.0,223.0,16.0,2019,JUN
2019-06-22,22,0.0,111.0,111.0,0.0,107.0,107.0,0.0,12.0,12.0,0.0,12.0,12.0,5.0,0.0,5.0,1.0,1.0,2.0,6.0,255.0,218.0,26.0,2019,JUN
2019-06-23,23,0.0,121.0,121.0,0.0,123.0,123.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,259.0,244.0,8.0,2019,JUN
2019-06-24,24,0.0,113.0,113.0,0.0,115.0,115.0,0.0,8.0,8.0,0.0,8.0,8.0,2.0,3.0,5.0,2.0,2.0,4.0,6.0,259.0,228.0,20.0,2019,JUN
2019-06-25,25,0.0,116.0,116.0,0.0,115.0,115.0,0.0,9.0,9.0,0.0,9.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,260.0,231.0,18.0,2019,JUN
2019-06-26,26,0.0,109.0,109.0,0.0,114.0,114.0,0.0,9.0,9.0,0.0,9.0,9.0,6.0,2.0,8.0,1.0,1.0,2.0,7.0,258.0,223.0,20.0,2019,JUN
2019-06-27,27,0.0,97.0,97.0,0.0,95.0,95.0,0.0,9.0,9.0,0.0,9.0,9.0,3.0,2.0,5.0,1.0,1.0,2.0,19.0,236.0,192.0,20.0,2019,JUN
2019-06-28,28,0.0,106.0,106.0,0.0,106.0,106.0,0.0,7.0,7.0,0.0,7.0,7.0,5.0,1.0,6.0,2.0,2.0,4.0,6.0,242.0,212.0,18.0,2019,JUN
2019-06-29,29,11.0,101.0,112.0,11.0,94.0,105.0,4.0,10.0,14.0,5.0,9.0,14.0,6.0,1.0,7.0,0.0,0.0,0.0,18.0,270.0,217.0,28.0,2019,JUN
2019-06-30,30,52.0,68.0,120.0,57.0,68.0,125.0,4.0,3.0,7.0,4.0,3.0,7.0,5.0,1.0,6.0,3.0,2.0,5.0,0.0,270.0,245.0,19.0,2019,JUN
2019-07-01,1,74.0,49.0,123.0,63.0,57.0,120.0,6.0,5.0,11.0,6.0,5.0,11.0,7.0,5.0,12.0,4.0,4.0,8.0,0.0,285.0,243.0,30.0,2019,JUL
2019-07-02,2,0.0,96.0,96.0,0.0,94.0,94.0,0.0,7.0,7.0,0.0,7.0,7.0,5.0,5.0,10.0,6.0,6.0,12.0,12.0,238.0,190.0,26.0,2019,JUL
2019-07-03,3,9.0,101.0,110.0,14.0,101.0,115.0,0.0,7.0,7.0,0.0,7.0,7.0,14.0,3.0,17.0,1.0,1.0,2.0,0.0,258.0,225.0,16.0,2019,JUL
2019-07-04,4,4.0,100.0,104.0,3.0,99.0,102.0,3.0,3.0,6.0,3.0,3.0,6.0,13.0,4.0,17.0,2.0,1.0,3.0,8.0,246.0,206.0,15.0,2019,JUL
2019-07-05,5,0.0,118.0,118.0,0.0,114.0,114.0,0.0,10.0,10.0,0.0,10.0,10.0,3.0,1.0,4.0,2.0,2.0,4.0,18.0,278.0,232.0,24.0,2019,JUL
2019-07-06,6,0.0,111.0,111.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,10.0,10.0,6.0,0.0,6.0,0.0,0.0,0.0,11.0,244.0,217.0,10.0,2019,JUL
2019-07-07,7,0.0,122.0,122.0,0.0,124.0,124.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,8.0,265.0,246.0,8.0,2019,JUL
2019-07-08,8,0.0,118.0,118.0,0.0,114.0,114.0,0.0,8.0,8.0,0.0,8.0,8.0,3.0,0.0,3.0,1.0,1.0,2.0,5.0,258.0,232.0,18.0,2019,JUL
2019-07-09,9,0.0,95.0,95.0,0.0,93.0,93.0,0.0,6.0,6.0,0.0,6.0,6.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,206.0,188.0,12.0,2019,JUL
2019-07-10,10,0.0,110.0,110.0,0.0,117.0,117.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,234.0,227.0,4.0,2019,JUL
2019-07-11,11,0.0,104.0,104.0,0.0,97.0,97.0,0.0,7.0,7.0,0.0,7.0,7.0,3.0,4.0,7.0,0.0,2.0,2.0,6.0,230.0,201.0,16.0,2019,JUL
2019-07-12,12,0.0,112.0,112.0,0.0,114.0,114.0,0.0,10.0,10.0,0.0,10.0,10.0,7.0,0.0,7.0,2.0,1.0,3.0,0.0,256.0,226.0,23.0,2019,JUL
2019-07-13,13,0.0,112.0,112.0,0.0,111.0,111.0,0.0,7.0,7.0,0.0,7.0,7.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,243.0,223.0,15.0,2019,JUL
2019-07-14,14,0.0,124.0,124.0,0.0,127.0,127.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,260.0,251.0,6.0,2019,JUL
2019-07-15,15,0.0,117.0,117.0,0.0,117.0,117.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,5.0,2.0,2.0,4.0,3.0,248.0,234.0,6.0,2019,JUL
2019-07-16,16,0.0,95.0,95.0,0.0,98.0,98.0,0.0,9.0,9.0,0.0,9.0,9.0,4.0,4.0,8.0,2.0,4.0,6.0,20.0,245.0,193.0,24.0,2019,JUL
2019-07-17,17,0.0,112.0,112.0,0.0,117.0,117.0,0.0,5.0,5.0,0.0,5.0,5.0,6.0,5.0,11.0,1.0,1.0,2.0,4.0,256.0,229.0,12.0,2019,JUL
2019-07-18,18,0.0,105.0,105.0,0.0,101.0,101.0,0.0,8.0,8.0,0.0,8.0,8.0,3.0,4.0,7.0,4.0,4.0,8.0,5.0,242.0,206.0,24.0,2019,JUL
2019-07-19,19,0.0,114.0,114.0,0.0,115.0,115.0,0.0,10.0,10.0,0.0,10.0,10.0,3.0,1.0,4.0,1.0,1.0,2.0,8.0,263.0,229.0,22.0,2019,JUL
2019-07-20,20,0.0,115.0,115.0,0.0,110.0,110.0,0.0,12.0,12.0,0.0,12.0,12.0,7.0,1.0,8.0,0.0,0.0,0.0,10.0,267.0,225.0,24.0,2019,JUL
2019-07-21,21,0.0,123.0,123.0,0.0,125.0,125.0,0.0,8.0,8.0,0.0,8.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,267.0,248.0,16.0,2019,JUL
2019-07-22,22,0.0,122.0,122.0,0.0,119.0,119.0,0.0,10.0,10.0,0.0,10.0,10.0,8.0,2.0,10.0,0.0,0.0,0.0,7.0,278.0,241.0,20.0,2019,JUL
2019-07-23,23,1.0,96.0,97.0,0.0,94.0,94.0,0.0,15.0,15.0,0.0,15.0,15.0,3.0,3.0,6.0,2.0,2.0,4.0,19.0,250.0,191.0,34.0,2019,JUL
2019-07-24,24,0.0,111.0,111.0,0.0,118.0,118.0,0.0,7.0,7.0,0.0,7.0,7.0,2.0,3.0,5.0,1.0,1.0,2.0,12.0,262.0,229.0,16.0,2019,JUL
2019-07-25,25,0.0,102.0,102.0,0.0,98.0,98.0,0.0,15.0,15.0,0.0,13.0,13.0,2.0,1.0,3.0,3.0,3.0,6.0,13.0,250.0,200.0,34.0,2019,JUL
2019-07-26,26,0.0,111.0,111.0,0.0,116.0,116.0,0.0,8.0,8.0,0.0,8.0,8.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,255.0,227.0,20.0,2019,JUL
2019-07-27,27,0.0,106.0,106.0,0.0,103.0,103.0,0.0,10.0,10.0,0.0,10.0,10.0,4.0,0.0,4.0,2.0,2.0,4.0,6.0,243.0,209.0,24.0,2019,JUL
2019-07-28,28,0.0,124.0,124.0,0.0,122.0,122.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,258.0,246.0,12.0,2019,JUL
2019-07-29,29,0.0,124.0,124.0,0.0,126.0,126.0,0.0,11.0,11.0,0.0,11.0,11.0,2.0,1.0,3.0,3.0,3.0,6.0,14.0,295.0,250.0,28.0,2019,JUL
2019-07-30,30,0.0,105.0,105.0,0.0,102.0,102.0,0.0,13.0,13.0,0.0,13.0,13.0,2.0,3.0,5.0,1.0,1.0,2.0,25.0,265.0,207.0,28.0,2019,JUL
2019-07-31,31,0.0,109.0,109.0,0.0,125.0,125.0,0.0,13.0,13.0,0.0,13.0,13.0,5.0,2.0,7.0,1.0,1.0,2.0,8.0,277.0,234.0,28.0,2019,JUL
2019-08-01,1,0.0,108.0,108.0,0.0,102.0,102.0,0.0,13.0,13.0,0.0,13.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,22.0,260.0,210.0,26.0,2019,AUG
2019-08-02,2,0.0,110.0,110.0,0.0,119.0,119.0,0.0,9.0,9.0,0.0,9.0,9.0,2.0,3.0,5.0,1.0,1.0,2.0,5.0,259.0,229.0,20.0,2019,AUG
2019-08-03,3,2.0,108.0,110.0,0.0,107.0,107.0,0.0,7.0,7.0,0.0,7.0,7.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,239.0,217.0,14.0,2019,AUG
2019-08-04,4,0.0,127.0,127.0,0.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,259.0,257.0,0.0,2019,AUG
2019-08-05,5,0.0,124.0,124.0,0.0,122.0,122.0,0.0,5.0,5.0,0.0,5.0,5.0,3.0,1.0,4.0,2.0,2.0,4.0,0.0,264.0,246.0,14.0,2019,AUG
2019-08-06,6,0.0,94.0,94.0,0.0,92.0,92.0,0.0,7.0,7.0,0.0,7.0,7.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0,220.0,186.0,16.0,2019,AUG
2019-08-07,7,0.0,119.0,119.0,0.0,116.0,116.0,0.0,7.0,7.0,0.0,7.0,7.0,1.0,1.0,2.0,3.0,2.0,5.0,15.0,271.0,235.0,19.0,2019,AUG
2019-08-08,8,0.0,106.0,106.0,0.0,101.0,101.0,0.0,11.0,11.0,0.0,11.0,11.0,0.0,2.0,2.0,2.0,2.0,4.0,8.0,243.0,207.0,26.0,2019,AUG
2019-08-09,9,0.0,114.0,114.0,0.0,119.0,119.0,0.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,250.0,233.0,11.0,2019,AUG
2019-08-10,10,0.0,116.0,116.0,0.0,115.0,115.0,0.0,11.0,11.0,0.0,11.0,11.0,3.0,0.0,3.0,1.0,1.0,2.0,10.0,268.0,231.0,24.0,2019,AUG
2019-08-11,11,0.0,126.0,126.0,0.0,126.0,126.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,252.0,4.0,2019,AUG
2019-08-12,12,0.0,121.0,121.0,0.0,122.0,122.0,0.0,11.0,11.0,0.0,11.0,11.0,3.0,0.0,3.0,1.0,1.0,2.0,7.0,277.0,243.0,24.0,2019,AUG
2019-08-13,13,0.0,99.0,99.0,0.0,100.0,100.0,0.0,14.0,14.0,0.0,14.0,14.0,2.0,1.0,3.0,1.0,1.0,2.0,18.0,250.0,199.0,30.0,2019,AUG
2019-08-14,14,0.0,118.0,118.0,0.0,120.0,120.0,0.0,12.0,12.0,0.0,12.0,12.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,267.0,238.0,25.0,2019,AUG
2019-08-15,15,0.0,106.0,106.0,0.0,104.0,104.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,216.0,210.0,4.0,2019,AUG
2019-08-16,16,0.0,116.0,116.0,0.0,118.0,118.0,0.0,8.0,8.0,0.0,8.0,8.0,5.0,3.0,8.0,1.0,1.0,2.0,15.0,275.0,234.0,18.0,2019,AUG
2019-08-17,17,0.0,111.0,111.0,0.0,108.0,108.0,0.0,9.0,9.0,0.0,9.0,9.0,4.0,0.0,4.0,0.0,0.0,0.0,12.0,253.0,219.0,18.0,2019,AUG
2019-08-18,18,0.0,126.0,126.0,0.0,127.0,127.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,265.0,253.0,12.0,2019,AUG
2019-08-19,19,0.0,140.0,140.0,0.0,140.0,140.0,0.0,7.0,7.0,0.0,7.0,7.0,3.0,3.0,6.0,1.0,1.0,2.0,6.0,308.0,280.0,16.0,2019,AUG
2019-08-20,20,0.0,97.0,97.0,0.0,96.0,96.0,0.0,11.0,11.0,0.0,11.0,11.0,1.0,3.0,4.0,0.0,0.0,0.0,19.0,238.0,193.0,22.0,2019,AUG
2019-08-21,21,0.0,113.0,113.0,0.0,113.0,113.0,0.0,7.0,7.0,0.0,7.0,7.0,3.0,2.0,5.0,2.0,2.0,4.0,15.0,264.0,226.0,18.0,2019,AUG
2019-08-22,22,0.0,101.0,101.0,0.0,100.0,100.0,0.0,12.0,12.0,0.0,12.0,12.0,1.0,2.0,3.0,1.0,3.0,4.0,18.0,250.0,201.0,28.0,2019,AUG
2019-08-23,23,0.0,117.0,117.0,0.0,120.0,120.0,0.0,13.0,13.0,0.0,13.0,13.0,3.0,1.0,4.0,2.0,2.0,4.0,16.0,287.0,237.0,30.0,2019,AUG
2019-08-24,24,0.0,115.0,115.0,0.0,107.0,107.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,244.0,222.0,22.0,2019,AUG
2019-08-25,25,0.0,122.0,122.0,0.0,124.0,124.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,252.0,246.0,6.0,2019,AUG
2019-08-26,26,0.0,123.0,123.0,0.0,125.0,125.0,0.0,8.0,8.0,0.0,8.0,8.0,4.0,0.0,4.0,1.0,1.0,2.0,4.0,274.0,248.0,18.0,2019,AUG
2019-08-27,27,0.0,96.0,96.0,0.0,99.0,99.0,0.0,12.0,12.0,0.0,12.0,12.0,2.0,2.0,4.0,1.0,1.0,2.0,18.0,243.0,195.0,26.0,2019,AUG
2019-08-28,28,0.0,119.0,119.0,0.0,122.0,122.0,0.0,10.0,10.0,0.0,10.0,10.0,3.0,2.0,5.0,1.0,2.0,3.0,16.0,285.0,241.0,23.0,2019,AUG
2019-08-29,29,0.0,107.0,107.0,0.0,106.0,106.0,0.0,11.0,11.0,0.0,11.0,11.0,2.0,1.0,3.0,2.0,2.0,4.0,7.0,249.0,213.0,26.0,2019,AUG
